# WFCD warframe-items Relics.json — DE projection uniqueName -> relic identity.
# unique_name	tier	relic_name	refinement
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeABronze	Neo	T2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeAGold	Neo	T2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeAPlatinum	Neo	T2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeASilver	Neo	T2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeBBronze	Neo	Z4	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeBGold	Neo	Z4	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeBPlatinum	Neo	Z4	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeBSilver	Neo	Z4	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeCBronze	Neo	A3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeCGold	Neo	A3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeCPlatinum	Neo	A3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasPrimeCSilver	Neo	A3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultABronze	Neo	D6	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultAGold	Neo	D6	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultAPlatinum	Neo	D6	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultASilver	Neo	D6	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultBBronze	Neo	A7	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultBGold	Neo	A7	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultBPlatinum	Neo	A7	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionAtlasVaubanVaultBSilver	Neo	A7	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionBBronze	Neo	S2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionBGold	Neo	S2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionBPlatinum	Neo	S2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionBSilver	Neo	S2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionBansheeMirageVaultABronze	Neo	B6	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionBansheeMirageVaultAGold	Neo	B6	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionBansheeMirageVaultAPlatinum	Neo	B6	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionBansheeMirageVaultASilver	Neo	B6	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeABronze	Neo	A8	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeAGold	Neo	A8	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeAPlatinum	Neo	A8	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeASilver	Neo	A8	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeBBronze	Neo	K5	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeBGold	Neo	K5	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeBPlatinum	Neo	K5	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeBSilver	Neo	K5	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeCBronze	Neo	C3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeCGold	Neo	C3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeCPlatinum	Neo	C3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionBaruukPrimeCSilver	Neo	C3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionCBronze	Neo	N1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionCGold	Neo	N1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionCPlatinum	Neo	N1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionCSilver	Neo	N1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionCalibanPrimeABronze	Neo	A15	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionCalibanPrimeAGold	Neo	A15	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionCalibanPrimeAPlatinum	Neo	A15	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionCalibanPrimeASilver	Neo	A15	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeABronze	Neo	K2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeAGold	Neo	K2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeAPlatinum	Neo	K2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeASilver	Neo	K2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeBBronze	Neo	G1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeBGold	Neo	G1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeBPlatinum	Neo	G1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeBSilver	Neo	G1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeCBronze	Neo	A2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeCGold	Neo	A2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeCPlatinum	Neo	A2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeCSilver	Neo	A2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeDBronze	Neo	H2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeDGold	Neo	H2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeDPlatinum	Neo	H2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionChromaPrimeDSilver	Neo	H2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultABronze	Neo	K3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultAGold	Neo	K3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultAPlatinum	Neo	K3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultASilver	Neo	K3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultBBronze	Neo	Z8	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultBGold	Neo	Z8	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultBPlatinum	Neo	Z8	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionChromaZephyrVaultBSilver	Neo	Z8	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionDBronze	Neo	N2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionDGold	Neo	N2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionDPlatinum	Neo	N2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionDSilver	Neo	N2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionEBronze	Neo	V1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionEGold	Neo	V1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultABronze	Neo	F1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultAGold	Neo	F1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultAPlatinum	Neo	F1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultASilver	Neo	F1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultBBronze	Neo	E1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultBGold	Neo	E1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultBPlatinum	Neo	E1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionELFVaultBSilver	Neo	E1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionEPlatinum	Neo	V1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionESilver	Neo	V1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionEmberRhinoVaultABronze	Neo	G6	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionEmberRhinoVaultAGold	Neo	G6	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionEmberRhinoVaultAPlatinum	Neo	G6	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionEmberRhinoVaultASilver	Neo	G6	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeABronze	Neo	S11	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeAGold	Neo	S11	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeAPlatinum	Neo	S11	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeASilver	Neo	S11	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeBBronze	Neo	N10	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeBGold	Neo	N10	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeBPlatinum	Neo	N10	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeBSilver	Neo	N10	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeCBronze	Neo	C1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeCGold	Neo	C1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeCPlatinum	Neo	C1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionEquinoxPrimeCSilver	Neo	C1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionFBronze	Neo	D1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionFGold	Neo	D1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionFPlatinum	Neo	D1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionFSilver	Neo	D1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionFrostMagVaultABronze	Neo	B8	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionFrostMagVaultAGold	Neo	B8	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionFrostMagVaultAPlatinum	Neo	B8	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionFrostMagVaultASilver	Neo	B8	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGBronze	Neo	S3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGGold	Neo	S3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGPlatinum	Neo	S3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGSilver	Neo	S3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeABronze	Neo	D3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeAGold	Neo	D3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeAPlatinum	Neo	D3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeASilver	Neo	D3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeBBronze	Neo	T4	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeBGold	Neo	T4	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeBPlatinum	Neo	T4	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeBSilver	Neo	T4	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeCBronze	Neo	A5	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeCGold	Neo	A5	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeCPlatinum	Neo	A5	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeCSilver	Neo	A5	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeDBronze	Neo	V10	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeDGold	Neo	V10	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeDPlatinum	Neo	V10	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaraPrimeDSilver	Neo	V10	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultABronze	Neo	C5	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultAGold	Neo	C5	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultAPlatinum	Neo	C5	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultASilver	Neo	C5	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultBBronze	Neo	K8	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultBGold	Neo	K8	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultBPlatinum	Neo	K8	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaKhoraVaultBSilver	Neo	K8	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeABronze	Neo	N20	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeAGold	Neo	N20	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeAPlatinum	Neo	N20	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeASilver	Neo	N20	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeBBronze	Neo	C2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeBGold	Neo	C2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeBPlatinum	Neo	C2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeBSilver	Neo	C2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeCBronze	Neo	M4	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeCGold	Neo	M4	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeCPlatinum	Neo	M4	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGarudaPrimeCSilver	Neo	M4	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultABronze	Neo	G10	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultAGold	Neo	G10	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultAPlatinum	Neo	G10	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultASilver	Neo	G10	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultBBronze	Neo	M6	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultBGold	Neo	M6	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultBPlatinum	Neo	M6	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaussGrendelVaultBSilver	Neo	M6	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeABronze	Neo	F3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeAGold	Neo	F3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeAPlatinum	Neo	F3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeASilver	Neo	F3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeBBronze	Neo	W1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeBGold	Neo	W1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeBPlatinum	Neo	W1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeBSilver	Neo	W1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeCBronze	Neo	A11	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeCGold	Neo	A11	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeCPlatinum	Neo	A11	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGaussPrimeCSilver	Neo	A11	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeABronze	Neo	Z10	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeAGold	Neo	Z10	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeAPlatinum	Neo	Z10	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeASilver	Neo	Z10	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeBBronze	Neo	S18	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeBGold	Neo	S18	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeBPlatinum	Neo	S18	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeBSilver	Neo	S18	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeCBronze	Neo	K6	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeCGold	Neo	K6	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeCPlatinum	Neo	K6	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeCSilver	Neo	K6	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeDBronze	Neo	K7	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeDGold	Neo	K7	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeDPlatinum	Neo	K7	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeDSilver	Neo	K7	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeEBronze	Neo	D8	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeEGold	Neo	D8	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeEPlatinum	Neo	D8	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGrendelPrimeESilver	Neo	D8	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeABronze	Neo	K9	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeAGold	Neo	K9	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeAPlatinum	Neo	K9	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeASilver	Neo	K9	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeBBronze	Neo	P9	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeBGold	Neo	P9	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeBPlatinum	Neo	P9	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeBSilver	Neo	P9	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeCBronze	Neo	C7	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeCGold	Neo	C7	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeCPlatinum	Neo	C7	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeCSilver	Neo	C7	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeDBronze	Neo	O3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeDGold	Neo	O3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeDPlatinum	Neo	O3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeDSilver	Neo	O3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeEBronze	Neo	T10	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeEGold	Neo	T10	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeEPlatinum	Neo	T10	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionGyrePrimeESilver	Neo	T10	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowNekrosVaultABronze	Neo	G5	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowNekrosVaultAGold	Neo	G5	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowNekrosVaultAPlatinum	Neo	G5	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowNekrosVaultASilver	Neo	G5	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeABronze	Neo	K4	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeAGold	Neo	K4	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeAPlatinum	Neo	K4	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeASilver	Neo	K4	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeBBronze	Neo	N18	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeBGold	Neo	N18	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeBPlatinum	Neo	N18	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeBSilver	Neo	N18	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeCBronze	Neo	P4	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeCGold	Neo	P4	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeCPlatinum	Neo	P4	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHarrowPrimeCSilver	Neo	P4	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeABronze	Neo	S17	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeAGold	Neo	S17	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeAPlatinum	Neo	S17	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeASilver	Neo	S17	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeBBronze	Neo	L2	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeBGold	Neo	L2	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeBPlatinum	Neo	L2	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeBSilver	Neo	L2	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeCBronze	Neo	N22	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeCGold	Neo	N22	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeCPlatinum	Neo	N22	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHildrynPrimeCSilver	Neo	N22	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeABronze	Neo	S7	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeAGold	Neo	S7	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeAPlatinum	Neo	S7	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeASilver	Neo	S7	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeBBronze	Neo	S8	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeBGold	Neo	S8	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeBPlatinum	Neo	S8	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeBSilver	Neo	S8	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeCBronze	Neo	H1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeCGold	Neo	H1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeCPlatinum	Neo	H1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionHydroidPrimeCSilver	Neo	H1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionIBronze	Neo	N3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionIGold	Neo	N3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionIPlatinum	Neo	N3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionISilver	Neo	N3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionInarosAshVaultABronze	Neo	A10	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionInarosAshVaultAGold	Neo	A10	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionInarosAshVaultAPlatinum	Neo	A10	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionInarosAshVaultASilver	Neo	A10	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionInarosPrimeABronze	Neo	T3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionInarosPrimeAGold	Neo	T3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionInarosPrimeAPlatinum	Neo	T3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionInarosPrimeASilver	Neo	T3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultABronze	Neo	I3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultAGold	Neo	I3	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultAPlatinum	Neo	I3	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultASilver	Neo	I3	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultBBronze	Neo	S16	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultBGold	Neo	S16	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultBPlatinum	Neo	S16	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraOberonVaultBSilver	Neo	S16	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeABronze	Neo	I1	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeAGold	Neo	I1	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeAPlatinum	Neo	I1	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeASilver	Neo	I1	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeBBronze	Neo	Z5	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeBGold	Neo	Z5	Flawless
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeBPlatinum	Neo	Z5	Radiant
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeBSilver	Neo	Z5	Exceptional
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeCBronze	Neo	R3	Intact
/Lotus/Types/Game/Projections/T3VoidProjectionIvaraPrimeCGold	Neo	R3	Flawless
